"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 06 07:39:51 GMT 2024","Thu Jun 06 07:39:52 GMT 2024","318","tests.api","test_api_login","","","","test_should_return_422_on_wrong_password",""
"passed","Thu Jun 06 07:40:15 GMT 2024","Thu Jun 06 07:40:15 GMT 2024","43","tests","test_home","","","","test_successful_login",""
"passed","Thu Jun 06 07:40:11 GMT 2024","Thu Jun 06 07:40:14 GMT 2024","2733","tests","test_edit","","","","test_edit",""
"passed","Thu Jun 06 07:40:17 GMT 2024","Thu Jun 06 07:40:17 GMT 2024","682","tests","test_login","","","","test_failed_login",""
"passed","Thu Jun 06 07:39:50 GMT 2024","Thu Jun 06 07:39:51 GMT 2024","798","tests.api","test_api_login","","","","test_successful_api_login",""
"passed","Thu Jun 06 07:40:09 GMT 2024","Thu Jun 06 07:40:10 GMT 2024","920","tests","test_edit","","","","test_autocomplete",""
"passed","Thu Jun 06 07:40:15 GMT 2024","Thu Jun 06 07:40:16 GMT 2024","685","tests","test_login","","","","test_successful_login",""
"passed","Thu Jun 06 07:39:51 GMT 2024","Thu Jun 06 07:39:51 GMT 2024","20","tests.api","test_api_login","","","","test_should_return_400_if_username_or_password_too_short",""
"passed","Thu Jun 06 07:39:52 GMT 2024","Thu Jun 06 07:39:52 GMT 2024","312","tests.api","test_api_login","","","","test_should_return_422_on_wrong_username",""
